insolation_flux,transit_depth,stellar_rad,planet_radius,orbital_period,stellar_logg,mission,disposition,equilibrium_temp,stellar_teff,transit_duration
,,2.03,64.0,1.859017,4.01,K2,CANDIDATE,,6842.0,3.21408
,41430.0,2.01889,,1.85872487,3.87316,K2,CANDIDATE,,6015.0,3.213
,44400.00000000001,1.33,30.5,1.8590179,,K2,CANDIDATE,,6244.0,3.36
,,0.94,5.7,540.0,,K2,CANDIDATE,,5200.0,
,3511.0000000000005,1.947,12.81,,,K2,CANDIDATE,,,13.02
,16400.0,1.58859,,1.4408,,K2,FALSE POSITIVE,,4154.0,
,,2.31,82.0,0.841202,3.85,K2,FALSE POSITIVE,,6237.0,0.0
,150.0,0.66,0.884,0.8411257,,K2,CANDIDATE,,4289.0,2.92
,,1.15,3.11,0.17566,4.19,K2,CANDIDATE,,6620.0,
,12770.0,0.528528,,29.33873041,4.71253,K2,CANDIDATE,,3171.0,5.083
,,1.37,9.0,22.7984,4.18,K2,FALSE POSITIVE,,6195.0,2.1288
,262.0,1.275,2.9,1.68027,,K2,CANDIDATE,,,2.616
,120.0,3.23826,,2.54427583,3.71913,K2,CANDIDATE,,8188.0,2.146
,16512.0,2.065,80.0,0.7099504,,K2,CANDIDATE,,,2.172
,5000.0,0.5139,,1.8204,4.72526,K2,FALSE POSITIVE,,3112.0,
,47300.00000000001,0.474383,,2.809,4.75991,K2,FALSE POSITIVE,,2901.0,
,,2.02,99.0,1.404411,4.02,K2,FALSE POSITIVE,,6933.0,2.28504
,72600.0,0.12,3.66,1.4044283,,K2,FALSE POSITIVE,,2721.0,2.45
,3404.0,0.983,14.1,3.400858,,K2,CANDIDATE,,,2.28
,3310.0,0.89,5.57,3.4007758,,K2,CANDIDATE,,5520.0,2.29
,3145.0,1.249,7.51,,,K2,CANDIDATE,,,6.5448
,5701.000000000001,,,,,K2,CANDIDATE,,3095.0,14.664
,2600.0,,,8.2781,,K2,FALSE POSITIVE,,6520.0,
,,1.6,10.2,8.2758,4.16,K2,FALSE POSITIVE,,5926.0,2.6088
,3710.0,0.11,0.724,8.2766395,,K2,FALSE POSITIVE,,2586.0,2.44
,25200.0,0.596423,,0.6199,4.65423,K2,FALSE POSITIVE,,2978.0,
,31445.0,1.97,37.0,28.46762,,K2,CANDIDATE,,,7.62
,30900.0,0.96,18.4,28.465633,,K2,CANDIDATE,,5700.0,7.63
,71900.0,0.641751,,4.5417,4.61636,K2,FALSE POSITIVE,,2897.0,
,,0.74,12.0,83830.0,,K2,CANDIDATE,,4000.0,
,527.0,2.047,4.85,8.79689,,K2,CANDIDATE,,,6.96
,,1.8,99.0,1.153886,4.09,K2,CANDIDATE,,6841.0,2.7696
,146000.0,0.79,33.0,1.6398934,,K2,CANDIDATE,,5175.0,4.06
,,1.87,58.0,1.486243,3.984,K2,FALSE POSITIVE,,5991.0,3.19488
,4190.0,0.81,5.7,23.210585,,K2,CANDIDATE,,5244.0,2.05
,4533.0,1.207,15.3,23.21037,,K2,CANDIDATE,,,2.4408
,2836.0,2.4,44.0,1.330023,,K2,CANDIDATE,,,1.7352
,3938.0,1.349,10.31,50.73641,,K2,CANDIDATE,,,5.0328
,6200.0,0.50547,,1.124,4.73262,K2,FALSE POSITIVE,,3074.0,
,1700.0000000000002,,,0.7474,,K2,FALSE POSITIVE,,,
,1137.0,0.723,2.6,46.1373,,K2,CANDIDATE,,,6.936
,100.0,45.3731,,1.957,,K2,CANDIDATE,,3913.0,
,200.0,0.862,1.27,22.6398,,K2,CANDIDATE,,,3.744
,106000.0,0.87,30.7,24.193613,,K2,CANDIDATE,,5457.0,7.54
,5850.0,0.256,2.09,2.784496,,K2,CANDIDATE,,,0.4656
,24600.0,0.362033,,0.64292573,4.86227,K2,CANDIDATE,,2914.0,5.977
,16500.0,,,1.4562,,K2,FALSE POSITIVE,,,
,7300.0,1.41662,,2.8742,,K2,FALSE POSITIVE,,3648.0,
,,2.04,132.0,10.2236,4.05,K2,CANDIDATE,,6960.0,10.3992
,14900.0,2.74444,,1.6281,3.56677,K2,FALSE POSITIVE,,5691.0,
,99.2,0.647,0.669,2.7518,,K2,CANDIDATE,,,1.248
,9753.0,8.12,133.0,,,K2,CANDIDATE,,,20.736
,198000.0,0.68,32.8,23.277669,,K2,CANDIDATE,,4379.0,4.75
,408.00000000000006,1.17,2.49,24.6842,,K2,CANDIDATE,,,4.968
,,0.87,8.4,2.2,,K2,CANDIDATE,,4800.0,
,12000.0,0.79,9.47,2.6454165,,K2,CANDIDATE,,5179.0,2.72
,11240.000000000002,1.98054,,2.64594828,3.98751,K2,CANDIDATE,,6634.0,2.688
,3380.0,0.739921,,20.98296043,4.59235,K2,CANDIDATE,,4822.0,2.961
,1920.0,0.899453,,1.5271792,4.49859,K2,CANDIDATE,,5359.0,2.298
,158.00000000000003,1.115,1.46,7.8392,,K2,CANDIDATE,,,3.504
,147900.0,3.61562,,9.2048,3.82208,K2,FALSE POSITIVE,,11886.0,
,5380.0,,,2.32046168,,K2,CANDIDATE,,,2.656
,3298.0,1.157,15.7,2.320937,,K2,CANDIDATE,,,2.736
,,0.436,2.571,1.94297,4.846,K2,CANDIDATE,,3197.0,1.4
,19780.0,1.975,62.0,1.3178719,,K2,FALSE POSITIVE,,,1.872
,,1.07,55.0,1.3179,4.39,K2,FALSE POSITIVE,,5876.0,1.608
,12600.0,,,0.2338108,,K2,CANDIDATE,,,1.92
,9800.0,0.984957,,1.1488,4.07241,K2,FALSE POSITIVE,,3429.0,
,1771.0,0.762,3.22,46.38363,,K2,CANDIDATE,,,5.2368
,1760.0,0.73,3.35,46.40651,,K2,CANDIDATE,,4812.0,4.55
,1090.0,0.258,0.957,16.56127,,K2,CANDIDATE,,,4.368
,1010.0000000000001,0.48,1.66,16.563155,,K2,CANDIDATE,,3669.0,4.41
,451.99999999999994,0.75,1.74,18.357773,,K2,CANDIDATE,,4937.0,5.13
,421.0,1.22,2.61,18.3647,,K2,CANDIDATE,,,5.856
,1330.0,0.72,3.18,21.9184,,K2,CANDIDATE,,,2.904
,539.0,1.359,3.29,49.8558,,K2,CANDIDATE,,,7.032
,555.0,1.04,2.66,4.9818921,,K2,CANDIDATE,,5849.0,3.84
,410.0,1.13733,,4.98049071,4.27715,K2,CANDIDATE,,5234.0,4.087
,,0.978267,2.39347065,4.981838,4.37,K2,CANDIDATE,,5774.0,
,,1.01,2.3,4.98205,4.382,K2,CANDIDATE,,5594.0,3.92592
,590.2,0.92,2.39,4.9815,,K2,CANDIDATE,,,3.828
,1110.0,0.35,1.27,3.3055191,,K2,CANDIDATE,,3430.0,1.14
,1210.0,1.79,6.6,3.30524,,K2,CANDIDATE,,,1.08
,5500.0,,,1.8361,,K2,FALSE POSITIVE,,,
,2680.0,,,14.5444413,,K2,CANDIDATE,,,2.783
,26130.0,4.08069,,4.30221683,3.42072,K2,CANDIDATE,,7168.62,7.536
,4720.0,5.5996,,8.02678456,,K2,FALSE POSITIVE,,4708.46,4.203
,4880.0,0.58,4.42,8.0241306,,K2,FALSE POSITIVE,,3939.0,4.31
,,6.1,194.0,8.02415,2.95,K2,FALSE POSITIVE,,4734.0,3.78
,5030.0,5.13,86.0,8.02335,,K2,FALSE POSITIVE,,,4.488
,17730.0,1.44,18.9,11.31028,,K2,CANDIDATE,,,4.44
,,10.0,130.0,11.31009,2.37,K2,CANDIDATE,,4793.0,4.27608
,,2.19,44.0,16.63311,3.84,K2,CANDIDATE,,5700.0,2.34
,43300.0,0.47,10.7,16.63237,,K2,CANDIDATE,,3648.0,2.36
,40870.0,1.27372,,16.63091654,4.16342,K2,CANDIDATE,,5121.0,2.255
,204.00000000000003,1.004,1.51,1.057171,,K2,CANDIDATE,,,1.4712
,,1.43,27.0,4.377326,4.08,K2,FALSE POSITIVE,,5928.0,4.548
,34300.0,1.60152,,4.37983009,4.07039,K2,FALSE POSITIVE,,5982.0,4.704
,33397.0,1.691,31.9,4.377339,,K2,FALSE POSITIVE,,,4.5888
,38400.0,0.78,16.6,4.3772986,,K2,FALSE POSITIVE,,5102.0,4.64
,,0.66,1.58,0.980414,4.758,K2,CANDIDATE,,4202.0,
,523.0,0.58,1.44,0.98036126,,K2,CANDIDATE,,3932.0,1.14
,420.0,0.701061,,0.97988263,4.56888,K2,CANDIDATE,,4063.0,1.427
,655.0,0.685,1.81,0.980294,,K2,CANDIDATE,,,1.116
,856.0,0.786,2.36,14.2005,,K2,CANDIDATE,,,3.72
,8530.0,0.215,2.08,28.8077,,K2,CANDIDATE,,,2.184
,3610.0,10.7,68.0,3.75927,,K2,CANDIDATE,,,1.608
,704.0,1.01,2.68,2.41628,,K2,CANDIDATE,,,2.496
,560.0,0.38,0.988,2.4165066,,K2,CANDIDATE,,3483.0,2.4
,1850.0,0.66,3.12,4.4984354,,K2,CANDIDATE,,4309.0,1.68
,488.00000000000006,2.16,13.7,0.3938505,,K2,CANDIDATE,,,1.3128
,154000.0,0.78,33.4,2.3240489,,K2,CANDIDATE,,5107.0,4.04
,79.39999999999999,0.693,0.648,1.86732,,K2,CANDIDATE,,,1.656
,541.0,1.067,2.61,22.9735,,K2,CANDIDATE,,,3.384
,64900.0,0.956267,,5.6683,4.14993,K2,FALSE POSITIVE,,3521.0,
,1060.0,0.45,1.6,14.658196,,K2,CANDIDATE,,3610.0,1.59
,1029.0,0.339,1.12,14.65835,,K2,CANDIDATE,,,1.548
,263.0,1.493,2.47,6.4349,,K2,CANDIDATE,,,4.344
,2200.0,1.5,7.6,4.27065,,K2,CANDIDATE,,,1.392
,2360.0,1.5,8.0,7.64309,,K2,CANDIDATE,,,1.296
,,1.07,5.6,16.858,4.351,K2,CANDIDATE,,5957.0,2.0592
,2228.0,2.489,12.14,2.167697,,K2,CANDIDATE,,,4.8744
,922.0,0.612,1.96,19.2299,,K2,CANDIDATE,,,2.568
,2160.0,0.426,3.2,5.07152,,K2,CANDIDATE,,,2.04
,,1.2,57.0,8.1191,4.32,K2,CANDIDATE,,6040.0,2.904
,,1.2,11.0,16.235,4.32,K2,CANDIDATE,,6040.0,5.904
,,1.2,36.0,24.9922,4.32,K2,FALSE POSITIVE,,6040.0,5.208
,277.0,0.834,1.47,4.20773,,K2,CANDIDATE,,,2.232
,1360.0,2.38,19.3,1.1761477,,K2,CANDIDATE,,,1.3056
,,1.612,2.5,27.270191,4.129,K2,CANDIDATE,,6171.0,7.3
,,1.06,42.0,2.475527,4.4,K2,CANDIDATE,,5962.0,0.4992
,,0.824753,5.02277659,2.475641,4.49,K2,CANDIDATE,,5257.0,
,798.0,0.81,2.48,2.4756313,,K2,CANDIDATE,,5239.0,0.79
,898.0,0.888,2.98,2.475573,,K2,CANDIDATE,,,0.8808
39.274,2859.9999999999995,1.63,15.4613,17.7256773,4.06,K2,CANDIDATE,697.0,6010.0,1.629
,3338.0,1.752,23.4,17.7259,,K2,CANDIDATE,,,1.752
,2990.0,1.11,6.63,17.725837,,K2,CANDIDATE,,5971.0,1.62
,,1.33,45.0,17.72507,4.152,K2,CANDIDATE,,6189.0,1.56312
,136000.0,0.55,22.0,54.169832,,K2,CANDIDATE,,3836.0,4.23
,,0.83,1.31,8.050722,,K2,CONFIRMED,960.6,5502.7,
,303.0,0.904,1.62,8.0516,,K2,CONFIRMED,,,3.72
,,,1.18,8.0468,,K2,CONFIRMED,,,
,738.9999999999999,0.609,1.72,6.79143,,K2,CANDIDATE,,,2.496
,,0.82797,2.159584,14.353438,4.59,K2,CANDIDATE,,5317.0,
,648.0,0.79,2.19,14.353347,,K2,CANDIDATE,,5162.0,3.25
,625.0,0.855,2.18,14.3533,,K2,CANDIDATE,,,3.264
,5950.0,0.257,2.6,1.88282,,K2,CANDIDATE,,,4.008
,174.0,1.339,1.85,6.4756,,K2,CANDIDATE,,,3.48
,1429.9999999999998,0.589,2.34,2.31803,,K2,CANDIDATE,,,1.728
,1570.0,0.67,2.9,2.3181466,,K2,CANDIDATE,,4343.0,1.89
53.836,,0.814,1.1126,12.4292,4.595,K2,FALSE POSITIVE,,5414.0,
,769.0,0.262,0.76,6.37733,,K2,CANDIDATE,,,1.584
,,0.35,22.0,19.44212,4.91,K2,FALSE POSITIVE,,3864.0,2.27904
,118000.0,0.11,4.15,19.441899,,K2,FALSE POSITIVE,,2601.0,2.33
,104000.0,0.61,21.3,0.80032756,,K2,CANDIDATE,,4028.0,2.0
,340.0,1.996,3.95,8.3958,,K2,CANDIDATE,,,6.696
,760.0,0.758844,,12.25823207,4.60153,K2,CANDIDATE,,5038.0,1.117
,,0.717,1.87,12.2631,4.603,K2,CANDIDATE,,5106.0,1.2792
,726.0,0.7596,2.22,12.26422,,K2,CANDIDATE,,,1.68
,680.9999999999999,0.76,2.16,12.263354,,K2,CANDIDATE,,4980.0,1.46
,620.0,0.613,1.64,10.3631,,K2,CANDIDATE,,,2.592
,267.0,0.823,1.44,4.50717,,K2,CONFIRMED,,,2.184
,,,1.7,4.50756,,K2,CONFIRMED,,,
,,1.1,1.4,0.911724,4.5,K2,CONFIRMED,,5724.0,
,174.0,0.94,1.35,0.9116567,,K2,CONFIRMED,,5648.0,1.69
,179.0,0.823,1.16,0.911618,,K2,CONFIRMED,,,1.416
,825.0,0.94,2.94,14.641541,,K2,CONFIRMED,,5648.0,4.67
,,1.5,4.0,14.637,4.2,K2,CONFIRMED,,6438.0,3.7104
,872.0,0.823,2.52,14.6435,,K2,CONFIRMED,,,4.008
,,1.1,2.6,14.647531,4.5,K2,CONFIRMED,,5724.0,
,385.0,1.412,2.89,9.38053,,K2,CANDIDATE,,,5.16
,,1.38,2.39,9.3826,4.223,K2,CANDIDATE,,6377.0,4.7112
,358.0,1.39,2.86,9.3813402,,K2,CANDIDATE,,6305.0,4.88
,164.0,1.012,1.33,5.6505,,K2,CANDIDATE,,,2.64
,1230.0,0.67,2.56,4.2304959,,K2,CANDIDATE,,4335.0,2.08
,1580.0,0.516,2.17,4.23119,,K2,CANDIDATE,,,2.16
,152.5,1.136,1.48,9.9487,,K2,CANDIDATE,,,3.648
,,,1.01,2.87814,,K2,CONFIRMED,,,
,2630.0,0.18,1.01,4.1107634,,K2,CANDIDATE,,2989.0,1.31
,,1.32,4.6,1.131316,4.27,K2,CANDIDATE,,6292.0,0.86592
,1366.0,1.122,3.93,1.131305,,K2,CANDIDATE,,,1.236
,1970.0,0.668,3.32,5.29853,,K2,CONFIRMED,,,3.144
,,,1.62,5.29711,,K2,CONFIRMED,,,
,,0.5,1.7,5.2986,4.8,K2,CONFIRMED,,4114.0,
,553.0,0.57,1.45,0.35490972,,K2,CONFIRMED,,3893.0,1.07
,,0.5,1.2,0.354884,4.8,K2,CONFIRMED,,4114.0,
,124.0,1.98,2.28,4.1029,,K2,CANDIDATE,,,5.088
,843.0,0.7,2.21,14.454495,,K2,CANDIDATE,,4521.0,2.21
,914.0,0.68,2.25,28.564994,,K2,CANDIDATE,,4418.0,3.92
55.0761,10167.398700000002,0.807445,8.02139241,5.87672094142,4.43205,K2,CANDIDATE,694.8,4111.0,2.4735452
,,0.807445,,5.8797,4.43205,K2,CANDIDATE,,4111.0,2.232
,9542.0,0.701,6.97,5.879829,,K2,CANDIDATE,,,2.5296
,8410.0,0.807445,,5.87913354,4.43205,K2,CANDIDATE,,4111.0,2.427
,9220.0,0.62,6.5,5.8796123,,K2,CANDIDATE,,4089.0,2.53
,,0.393,3.76,5.87975,4.883,K2,CANDIDATE,,4056.0,2.43792
,,0.52,25.0,25.2768,4.758,K2,FALSE POSITIVE,,4215.0,2.7096
,6580.0,0.674,5.76,3.292013,,K2,CANDIDATE,,,1.104
,,0.395,3.39,3.291897,4.882,K2,CANDIDATE,,3850.0,1.03104
,6420.0,0.52,4.54,3.2920598,,K2,CANDIDATE,,3764.0,1.14
,,0.825169,2.2805044,7.445026,4.65,K2,CANDIDATE,,5277.0,
,610.0,0.78,2.11,7.4448754,,K2,CANDIDATE,,5132.0,1.03
,269.0,1.848,3.18,13.8543,,K2,CANDIDATE,,,5.04
,64600.0,1.41,39.1,54.976021,,K2,CANDIDATE,,6333.0,5.9
,8700.0,0.788,7.7,2.59824,,K2,CANDIDATE,,,1.044
,,2.5,34.0,2.573088,3.68,K2,CANDIDATE,,5165.0,2.214
,52000.0,0.69,17.2,2.5730187,,K2,CANDIDATE,,4488.0,2.67
,556.0,0.577,1.42,37.827,,K2,CANDIDATE,,,3.408
,286.0,1.04,1.92,0.35840528,,K2,CANDIDATE,,5862.0,0.63
,,0.89,1.65,0.358378,4.247,K2,CANDIDATE,,5928.0,
,341.0,1.03,2.66,0.3584061,,K2,CANDIDATE,,,0.984
,10220.0,2.31125,,0.80858305,,K2,CANDIDATE,,6151.8,2.199
,227.00000000000003,0.68,1.08,4.00932,,K2,CANDIDATE,,,1.896
,455.0,0.655,1.47,20.6714,,K2,CANDIDATE,,,2.472
,2243.0,1.763,7.72,,,K2,CANDIDATE,,,5.592
,1821.0000000000002,1.763,31.1,,,K2,CANDIDATE,,,10.704
,,0.95,2.55,0.367453,4.16,K2,CANDIDATE,,6167.0,
,556.0,1.29,3.32,0.36747226,,K2,CANDIDATE,,6205.0,0.69
,,1.26302,3.55452348,0.367473,4.19,K2,CANDIDATE,,6060.0,
,631.0,1.18,3.9,0.3674645,,K2,CANDIDATE,,,0.8376
,5610.000000000001,1.68281,,6.57986525,4.01131,K2,CANDIDATE,,5874.0,1.225
,360.0,0.809,1.63,3.59922,,K2,CANDIDATE,,,1.896
,365.0,0.78,1.62,3.5990666,,K2,CANDIDATE,,5107.0,1.78
,,0.826124,1.58797235,3.59905,4.59,K2,CANDIDATE,,5459.0,
,,0.82,1.46,3.59912,4.558,K2,CANDIDATE,,5518.0,1.67712
,718.0,1.53,4.28,5.01038,,K2,CANDIDATE,,,0.8376
,,,0.9,2.25372,,K2,CONFIRMED,,,
,2690.0,0.367,2.0,2.25558,,K2,CONFIRMED,,,0.984
,,0.25,1.0,2.255436,4.9,K2,CONFIRMED,,3297.0,
,1260.0,0.65,2.52,0.62309386,,K2,CANDIDATE,,4231.0,0.57
,1620.0,0.367,1.59,3.11594,,K2,CANDIDATE,,,0.984
,767.0,0.892,2.6,11.63547,,K2,CANDIDATE,,,2.304
,3731.0,2.05,35.0,1.982116,,K2,CANDIDATE,,,1.6032
,856.0,0.955,2.98,36.9321,,K2,CANDIDATE,,,6.1032
,,0.95,1.44,1.35823,4.45,K2,FALSE POSITIVE,,5675.0,12.312
,595.0,1.0419,2.66,8.4532,,K2,CANDIDATE,,,3.48
,849.0,0.5,1.59,0.4348359,,K2,CANDIDATE,,3714.0,0.73
,,0.5,1.62,0.434827,4.942,K2,CANDIDATE,,3724.0,
,762.0,0.333,0.96,0.434832,,K2,CANDIDATE,,,0.8952
,38770.0,2.25969,,4.31444335,,K2,CANDIDATE,,4952.0,7.132
,685.0,0.52,1.47,1.5339666,,K2,CANDIDATE,,3757.0,1.04
,,0.520027,1.13,1.53402,4.71992,K2,CANDIDATE,,3698.0,
,15930.0,0.944,11.9,0.3176828,,K2,CANDIDATE,,,0.8184
,,,0.96,1.58252,,K2,CONFIRMED,,,
,300.0,0.669,1.22,1.58316,,K2,CONFIRMED,,,1.752
,1110.0,0.73,2.63,17.501662,,K2,CONFIRMED,,4749.0,4.15
,948.0,0.669,2.15,17.5125,,K2,CONFIRMED,,,3.936
,,0.758,2.094,17.515472,4.596,K2,CONFIRMED,,4752.0,
,575.0,0.599,1.43,10.49927,,K2,CANDIDATE,,,2.784
,2859.9999999999995,0.627,3.62,5.23189,,K2,CANDIDATE,,,2.28
,308.0,1.724,3.18,1.13666,,K2,CANDIDATE,,,1.248
,1690.0,0.586,2.72,12.4404,,K2,CANDIDATE,,,3.984
,779.0,0.586,1.8,1.49462,,K2,CANDIDATE,,,1.848
,434.99999999999994,14.96,91.0,2.018725,,K2,CANDIDATE,,,2.2344
,,0.48,12.0,23.8039,4.809,K2,CANDIDATE,,4840.0,2.58
,684.0,0.556,1.53,3.47722,,K2,CANDIDATE,,,2.088
,291.0,0.754,2.02,0.442185,,K2,CANDIDATE,,,1.56
,,0.77,1.16,0.442094,4.587,K2,CANDIDATE,,5007.0,
,257.0,0.76,1.32,0.44214967,,K2,CANDIDATE,,4977.0,1.06
,,3.465887,69.44309317,18.415126,3.56,K2,CANDIDATE,,6211.0,
,673.0,1.84,5.2,18.406118,,K2,CANDIDATE,,6684.0,12.04
41.745,,0.746,0.6739,10.4404,4.596,K2,CANDIDATE,,4893.0,
,,0.64,5.149,27.837146,4.696,K2,CANDIDATE,,4241.0,7.4
,387.0,1.062,2.23,12.19649,,K2,CANDIDATE,,,1.9272
,22919.999999999996,1.71199,,8.15306759,3.94879,K2,CANDIDATE,,5445.0,4.477
,292000.0,0.96,56.5,2.2021868,,K2,CANDIDATE,,5695.0,6.27
,,0.777455,2.57901435,20.398071,4.52,K2,CANDIDATE,,5199.0,
,1066.0,0.778,2.65,20.3997,,K2,CANDIDATE,,,1.6488
,1010.0000000000001,0.85,2.93,20.398147,,K2,CANDIDATE,,5399.0,2.07
,50100.0,0.92,22.5,17.812866,,K2,CANDIDATE,,5613.0,3.16
,48430.0,1.16413,,17.80345864,4.29773,K2,CANDIDATE,,5561.99,3.201
,,0.93,21.6,17.81188,4.494,K2,CANDIDATE,,5554.0,3.12
,,1.12,90.0,2.931226,4.37,K2,CANDIDATE,,6097.0,4.74888
,,1.25,65.0,6.3878,4.331,K2,FALSE POSITIVE,,6668.0,3.6504
,,0.92,27.0,1.81449,4.49,K2,CANDIDATE,,5614.0,2.592
,,1.15,79.0,22.4844,4.35,K2,CANDIDATE,,6173.0,6.69096
2304.5286,10338.2193,1.56373,16.65896453,3.47323985883,4.27763,K2,CANDIDATE,1767.12,7406.97,4.3731099
,,1.83,10.6,3.47451,4.117,K2,CANDIDATE,,7143.0,4.2
,,2.22,16.5,0.369181,3.762,K2,CANDIDATE,,6020.0,0.7392
,,0.82,39.0,6.71694,4.549,K2,CANDIDATE,,5267.0,3.37992
,,0.692034,8.44551389,3.951971,4.63,K2,CANDIDATE,,4672.0,
,427.0,1.043,2.18,11.3256,,K2,CANDIDATE,,,4.8
,1790.0,0.573,2.57,2.9237,,K2,CANDIDATE,,,1.488
,,1.32,21.1,14.08549,4.161,K2,CANDIDATE,,5970.0,6.36192
,1161.0,0.514,1.83,15.0818,,K2,CANDIDATE,,,3.192
,530.0,0.514,1.25,3.16363,,K2,CANDIDATE,,,1.752
,,2.3,102.0,1.31559,3.87,K2,FALSE POSITIVE,,6721.0,1.8696
,37330.0,1.69,38.3,1.3155918,,K2,FALSE POSITIVE,,,2.196
,,1.54,59.0,0.969967,4.036,K2,FALSE POSITIVE,,5272.0,0.0
,5490.0,,,0.96997227,,K2,FALSE POSITIVE,,5401.0,2.191
,,0.87,6.29,0.970016,4.12,K2,FALSE POSITIVE,,5838.0,
28.046,,1.129,1.6119,23.9683,4.455,K2,CANDIDATE,,5296.0,
,,0.696718,2.08349198,19.860476,4.69,K2,CANDIDATE,,4760.0,
,903.0,0.648,2.21,19.8606,,K2,CANDIDATE,,,3.888
18.2092,47110.5706,0.489916,14.61863458,4.72048898787,4.74625,K2,CANDIDATE,526.86,3553.0,1.8316316
,39600.0,0.385,8.7,4.72046,,K2,CANDIDATE,,,1.8168
,42020.0,3.28495,,1.1430018,,K2,CANDIDATE,,5551.0,4.654
,944.0,0.502,1.61,3.74234,,K2,CANDIDATE,,,1.872
,1239.0,0.424,1.56,24.2747,,K2,CANDIDATE,,,1.272
,,2.0,76.0,1.1489833,3.63,K2,FALSE POSITIVE,,5137.0,1.6296
,26240.0,1.00567,,1.14907861,,K2,FALSE POSITIVE,,5324.24,1.856
,3800.0,0.279,2.4,7.46967,,K2,CANDIDATE,,,1.656
,620.0,1.30635,,2.16594452,4.28076,K2,CANDIDATE,,6194.54,2.085
,502.50000000000006,1.1,2.61,2.165976,,K2,CANDIDATE,,,1.5264
1867.8804,431.2815,1.30635,2.91081826,2.16595219375,4.28076,K2,CANDIDATE,1676.71,6194.54,1.5926216
,1100.0,0.701437,,14.27669647,4.6871,K2,CANDIDATE,,5160.0,4.457
,,0.6,,14.2683,,K2,CANDIDATE,,4955.0,
,1051.0,0.603,2.04,14.26763,,K2,CANDIDATE,,,3.624
,,0.298809,1.09,4.86406,4.92702,K2,CANDIDATE,,3407.0,
,1561.0,0.261,1.09,4.86496,,K2,CANDIDATE,,,1.272
,29900.000000000004,1.04527,,15.97700259,,K2,CANDIDATE,,5692.43,4.926
,12859.0,2.642,30.71,3.7342439,,K2,CANDIDATE,,,5.736
,12390.000000000002,2.27759,,3.73478175,3.84369,K2,CANDIDATE,,6477.43,5.781
,,1.42,16.22,0.567055,4.0,K2,CANDIDATE,,7020.0,
,12460.0,,,0.5670195,,K2,CANDIDATE,,,0.9624
,,2.15381,14.86409395,14.145239,3.81,K2,CANDIDATE,,5016.0,
,,2.69,16.6,14.14459,3.663,K2,CANDIDATE,,5011.0,15.0288
,12960.0,0.286,4.0,2.386772,,K2,CANDIDATE,,,1.08
,,0.29,3.5,2.38669,4.99,K2,CANDIDATE,,3676.0,0.8904
,8280.0,1.472,29.8,43.36143,,K2,CANDIDATE,,,6.84
,,1.448467,3.05048319,27.353103,4.15,K2,CANDIDATE,,6148.0,
,,0.267,3.0,2.35771,5.007,K2,CANDIDATE,,3655.0,0.3504
,4690.0,0.267,1.95,2.357651,,K2,CANDIDATE,,,0.8352
,1739.9999999999998,0.573,2.51,27.9329,,K2,CANDIDATE,,,3.24
,225.0,0.986,1.55,3.72007,,K2,CANDIDATE,,,1.224
,1890.0,0.96977,,1.39657671,4.48176,K2,CANDIDATE,,5805.0,1.586
,,1.02,1.89,1.396291,4.43,K2,CANDIDATE,,5728.0,1.00104
,1970.0,0.816,3.85,31.3537,,K2,CANDIDATE,,,5.016
,1018.0,0.816,2.68,14.8484,,K2,CANDIDATE,,,3.6
,395.0,0.816,1.69,10.0696,,K2,CANDIDATE,,,3.096
,1000.0,0.326267,,3.6494,4.89775,K2,CANDIDATE,,3338.0,
,1920.0,0.249,1.15,3.65017,,K2,CANDIDATE,,,1.272
,900.0,0.326267,,5.7663,4.89775,K2,CANDIDATE,,3338.0,
,2090.0,0.249,1.19,5.76808,,K2,CANDIDATE,,,1.8
,2020.0000000000002,0.249,1.19,7.98471,,K2,CANDIDATE,,,1.92
,1600.0,0.326267,,7.98221,4.89775,K2,CANDIDATE,,3338.0,
391.097,,0.954,0.8891,5.1718,4.328,K2,CANDIDATE,,5941.0,
107.349,,0.76,1.0668,5.7408,4.704,K2,CANDIDATE,,5342.0,
,2000.0,0.325107,,29.0529,4.89895,K2,CANDIDATE,,3373.0,
,,1.41,65.0,25.2208,4.19,K2,FALSE POSITIVE,,6257.0,3.23904
,35138.0,2.29,87.0,25.219709,,K2,FALSE POSITIVE,,,3.3
,33300.0,1.83554,,25.2077883,3.98242,K2,FALSE POSITIVE,,6168.93,3.162
,1820.0,1.47366,,0.87052967,4.16573,K2,FALSE POSITIVE,,6121.0,1.502
1486.34,1860.9999999999998,1.47,6.52133,0.8706763,4.16573,K2,FALSE POSITIVE,1729.0,6121.0,1.007
,,0.88,3.97,0.870775,4.04,K2,FALSE POSITIVE,,5875.0,
,,1.74,21.0,0.870673,3.969,K2,FALSE POSITIVE,,5647.0,0.0
,1240.0,10.8463,,1.43689647,,K2,CANDIDATE,,4876.7,2.367
,1125.0,10.91,110.0,1.436756,,K2,CANDIDATE,,,2.556
,,0.983415,10.81438298,59.848566,4.4,K2,CANDIDATE,,5738.0,
0.4688,11392.7508,1.09215,11.75567728,59.847399221,4.38,K2,CANDIDATE,211.04,5765.3,4.3696664
,11942.0,1.067,12.0,59.84871,,K2,CANDIDATE,,,4.284
,946.0,0.636,2.03,11.376,,K2,CANDIDATE,,,3.432
